GeneID,CH323,CH572,CH300,CH269,CH290,CH150,CH704,CH188B,CH274,CH198,CH315,CH235,CH339,CH308,CH172A,CH188A,CH328,CH727,CH295,CH288,CH722,CH172B
ENST00000335895.BTF3.3,456.323,653.501,647.614,375.258,390.6,621.695,471.936,916.252,526.693,418.563,427.502,730.994,545.26,755.493,1610.53,1503.85,679.028,708.199,547.297,529.764,677.864,337.284
ENST00000326756.ZNF518B.24,157,148,32,107,225,70,277,224,135,159,54,12,16,66,224,307,27,278,166,180,293,51
ENST00000389531.SDK1.86,22,26,33.9999,0,0,25.9999,0,0,23.9995,0,11.9982,23.9996,14.9999,0,0.265775,0,0,27.9999,47.9995,9.99989,0.0250283,0
ENST00000418658.CNTN4.31,7,20,50,12,16,14,35,23,13,39,8,1,2,7,24,30,6,8,20,11,111,6
ENST00000347598.CACNA1C.88,0,0,0,0,8.73E-05,0,0,0,0,0,0,0,0,0,1.92E-07,0,0,0,0,0,0.526033,0
ENST00000358373.GRM8.25,0.5,2.5,1.5,0.5,0.5,1,0.5,1,0,0.5,0.5,0,0.5,1.5,5.5,1.5,0.5,1.5,1,0,0.5,1.5
ENST00000612394.PCDH15.26,0,0,0,0,0,0,0,0,0,0,0,0.322942,0,0,0.647043,0,0,0,0,0,0,0.437462
ENST00000552699.TMBIM6.7,3790.96,7310.32,4601.79,3580.24,3246.89,5375.93,6028.03,5582.86,2815.24,5095.01,2379.9,6130.81,8061.25,6743.31,13107.3,7134.9,7816.96,5704.02,6900.23,4565.22,5129.47,3329.4
ENST00000271620.PRUNE1.33,112,187,41,117,172,100,276.206,175,109,150,62,79,33,78,337,219,72,273,182,213.006,261,68
ENST00000345901.P2RX5.50,0,0,0,0,0,0,0,0,2,2,0,0,0,1.29284,1.07309,0,0,1,0,0,0,0
ENST00000293422.MYL6.7,0,0,6.42637,4.23903,4.97862,2.05901,0,27.2386,6.97162,3.31325,0,10.0212,17.0932,12.7056,11.6272,13.5925,25.3068,3.35699,7.00872,21.4341,0.17004,0
ENST00000326153.GTPBP6.193,43,108,39,76,165,55,175,90,59,107,39,25,15,29,291,161,40,149,149,132,170,35
ENST00000242248.POLM.59,100.734,125.243,30.9422,98.9704,216.809,64.919,294.474,110.078,117.873,139.645,82.505,36.1924,12.3104,53.381,399.258,242.294,55.9327,188.815,189.469,187.714,318.524,66.0536
ENST00000559295.PSTPIP1.131,0,88.4368,15.2052,84.6172,146.126,79.7185,149.181,86.1209,120.732,105.361,65.0931,72.0545,9.74954,49.5678,344.434,98.7874,82.1906,93.191,226.957,224.857,206.459,24.0536
ENST00000436547.TIAL1.17,263.887,399.679,149.914,277.363,429.155,205.242,519.787,449.777,350.115,373.787,85.7447,89.1306,41.9481,154.827,543.081,728.333,152.225,502.75,397.436,447.765,585.732,145.056
ENST00000242257.MRM2.86,21,36,0,3.96E-06,46,5.79E-08,1.31E-07,2.84E-06,28,1.11E-07,11,2.52E-07,7,22,79,44,12,35,33,54,1.88E-08,1.99E-06
ENST00000679757.WDR62.43,0,0,17.0789,0.00202507,0,0,0.00711282,0,0,52.0892,24,0,0,0,0,0,0,1.67E-08,0,0,0,5.93589
ENST00000403751.GTF2A1L.6,0,5,0,0,0,1,7,3,2,2,0,0,0,0,2,0,6,0,0,0,0,0
ENST00000614925.CAB39.2,21.7112,11.9327,50.1161,14.6527,16.472,8.34475,22.9937,125.164,58.6076,20.8325,0,22.919,11.0754,20.2757,93.6501,206.778,7.04902,7.48731,71.4288,47.6845,26.4493,0
ENST00000369510.VANGL1.33,5.5,10.5,2.5,5,15,7,8,12,13.5,14.5,3,1,1,5,53.5,16,4.5,11,19.5,14,18,8.5
ENST00000395019.CTF1.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000338560.TRPV2.150,142,317,58,173,400,75,375,283,218,311,109,59,24,102,768,457,93,317,279,351,479,139
ENST00000450824.CEP131.32,114.486,228,0,193,286.504,57.3164,305.848,166.729,136.62,155.788,106.482,63,26.2273,97.2928,500,271,0,217.348,304.493,312.641,281.667,87
ENST00000356388.SPRED2.6,28.7771,88,18.5378,43,63.32,20,93.4805,52.6067,21.7177,61.8078,20.8869,9.577,6.45665,27.3824,86.0459,54.1058,8.82291,59,68.5895,66,83.8943,33
ENST00000305557.RTKN.6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,7,3
ENST00000264005.LCAT.23,88,186,53,124,219,93,262,102,76,169,72,61,39,102,315,146,72,142,210,154,210,47
ENST00000394957.VSIR.26,718,1432,1056,1012,1281,1013,1735,1075,564,1256,618,796,555,785,3407,1974,644,1388,1408,1033,1776,617
ENST00000361796.CTNND1.11,0.00444617,0,9.99783,0,0,4.84908,7.84086,0.0155181,0,6.66226,0,0.00545768,0,0,0,0,0,0.00202711,7.62632,0,0,0
ENST00000367440.GLRX2.61,13.4271,3.36579,0,7.41704,3.25561,4.77141,8.27853,0,4.1613,12.7862,4.69E-05,1,2,0,0.198422,29.5336,2.43047,18.1547,15.8003,12.9019,9.25646,1.79904
ENST00000517956.FBXO32.16,83,114,39,85,198,47,216,147,117,154,43,13,13,52,214,211,17,213,144,175,247,59
ENST00000450253.EIF4E.13,46.5478,51.9449,26.1222,31.4522,46.8057,38.1555,55.7516,98.4564,45.2472,68.3598,23.261,14.1927,36.4068,44.0336,101.054,155.123,39.0237,81.7288,54.9855,58.0687,78.7022,29.3564
ENST00000393305.RAB43.295,117,159,52,122,212,69,326,156,167,156,74,36,23,71,442,296,74,216,196,230,319,73
ENST00000351354.EFS.34,7,3.19051,9,0.615822,6,6,6,13,4,11,7,3,1,4,1.40162,1.70442,7,0,7,3,3,0
ENST00000678170.HSPD1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000219244.CCL17.23,0,0,0,0,2,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0
ENST00000544537.PRTN3.74,1,0,5,0,1,0,0,0,1,3,0,0,1,0,6,0,1,0,0,0,0,1
ENST00000520777.MIB2.5,0,0,0,1.09E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000438097.UBE3A.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000339948.ZNF648.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000263201.CDC45.125,8,19.6204,10.9325,11,20,0,32,20,21,18,8,10.0954,5.59E-07,13,56,51.981,9.965,39,25,11,31,10
ENST00000544910.VPS50.38,0,0,15.1879,0,0,0,0,0,0,0,0,0,125,0,0,0,2.03E-07,0,0,0,0,81.7047
ENST00000225792.DDX5.32,2729.41,4170.58,2415.39,3680.23,5941.41,2460.98,8245.18,5767.14,4394.53,5067.32,1736.4,951.011,680.972,2353.04,8781.61,8441.31,1403.9,5209.12,5369.77,5309.58,9210.07,1934.43
ENST00000344575.FZD9.126,4,7,7,7,5,1,10,7,1,9,0,1,1,1,9,6,2,1,3,3,18,0
ENST00000285402.ODF1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000393871.OPALIN.17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000594047.SYNM.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130116,0,0,0
ENST00000650454.GCLC.1,2893.22,3535.44,4458.94,2091.17,1775.66,4016.67,2016.14,2748.34,1982.83,2621.34,1751.89,3563.39,4105.47,3058.83,12171.6,4010.46,4303.27,4188.45,2875.21,2618.1,3022.29,2406.45
ENST00000370938.CTH.5,8,10.7248,0,10,14,7,23.5234,24.1355,6,15,5,3,0,6,31,55,4,32.1908,20,20,27.6551,0
ENST00000544829.IPO8.7,0,0,0,0,0,0,0,0,0,0,0,0,6.3761,0,0,0,0,0,0,0,0,0
ENST00000429029.DNAJB6.25,852.641,1021.75,1149.25,621.365,453.13,1083.27,659.182,1197.92,657.675,560.26,638.005,654.238,1063.37,1241.26,2952.54,1720.27,863.516,865.759,965.236,572.8,1018.05,563.313
ENST00000295452.GABRG1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000295491.MRPS18C.13,48,69.5858,22.5436,54,106.24,31,118,135,78,44.4445,15.8188,10.8679,7,45,126,186.299,26,84,71,79,113,31
ENST00000372766.TMCO2.5,4,5,3,4,7,2,8,9,10,3,1,0,0,4,3,12,0,6,3,9,11,0
ENST00000444847.GPR146.86,39,49,18,28,42,25,67,19,29,45,20,11,9,31,120,56,17,50,40,37,80,17
ENST00000577226.PHF12.79,45.1747,105.111,61.6786,106.352,112.696,34.457,191.349,63.4684,85.3481,72.9047,24.1197,12.1037,28.149,54.8812,163.598,75.9374,40.8378,166.247,109.141,96.4577,167.044,27.5951
ENST00000238044.ECRG4.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
ENST00000429299.LTB.1,283,402,102,218,534,182,799,796,369,424,174,50,32,202,943,1356,77,618,435,673,671,180
ENST00000317683.FBXO46.43,120,176,69,112,191,76,321,168,126,187,55,51,29,77,410,298,75,227,195,243,279,85
ENST00000404031.FAM240C.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000393706.FPGS.8,25.3595,0,36,6.84E-07,18.6789,0,0,0,0,49.8438,13.965,0,0,0,18.8729,0,34.1585,0,20.9647,64.9384,12.7231,0
ENST00000450592.NUSAP1.21,8.85686,0,6.81419,16.5286,10.0516,5.20689,38.9334,11.6887,19.525,10.7884,0,3.50254,4.14929,0,4.24416,21.7421,0,24.5603,18.3333,21.0638,9.58248,0
ENST00000549863.PCBP2.7,374.067,654.179,531.797,199.055,285.385,328.133,271,453.944,165.019,253.84,312.039,501.307,526.033,339.518,933.291,477.175,503.011,474.783,279.679,326.729,345.929,241.682
ENST00000587090.SPINT2.43,0,0,0,0,0,0,0,0,5.22529,10.0959,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000251646.KRT33B.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000272418.MRPS5.110,98,168,140,104,178,149,211,207,120,162,105,115,138,144,371,247,159,218,207,172,256,85
ENST00000675246.TFG.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000291481.HAPLN4.82,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0
ENST00000398733.UBE2D2.15,309.054,399.043,314.039,258.057,396.147,201.026,615.103,867.274,391.073,456,165.041,139,143,226.024,716,1077.25,236.027,558.132,387,434.071,602,173
ENST00000300862.HIF3A.43,0,9.97118,0,5.96519,0,0,4.99485,0,0,3.99526,0,0,0,0,0,0,0,0,3.99008,6.98216,2.99826,6.13823
ENST00000676659.ITGB1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000423725.NDUFS1.2,27.5355,0,1.78E-06,49.9849,0,0,0.0846182,2.80E-07,0,0.0851683,0.00374508,0,1.08E-05,1.94E-06,0,0,0,0,0,4.76E-05,0.00566917,0
ENST00000482630.VEGFA.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000325680.YLPM1.9,578.388,673.162,297.99,607.326,906.338,346.124,1360.33,909.378,541.471,725.993,272.153,112.786,115.548,347.26,1398.88,1179.47,243.033,1129.61,881.395,1107.43,1209.99,340.729
ENST00000637895.TMCC2.41,433.052,773.703,353.651,197.636,157.308,478.016,214.435,394.117,155.952,394.178,263.257,622.82,677.274,692.169,1632.85,781.262,393.693,369.188,248.388,459.232,414.47,352.985
ENST00000622870.TNN.39,4.91667,0,0,6.90855,0,0,19,11,6,5.66E-06,0,4,2,0,0,0,5,0,0,8.91006,0,2
ENST00000375662.FAM131C.5,0,1,0,1,1,2,0,1,1,2,0,0,0,0,0,2,1,0,0,0,0,0
ENST00000649979.IFIH1.2,43.5501,82.1449,42,74,216.384,50,187.146,130.613,46.2024,123.634,36,18,0,64,203.029,259.701,17,132.232,76,148.495,254.279,49
ENST00000391718.ZNF628.43,79.9999,138.942,90,114.977,253,61,239,74,69,146,76,53,30,100,398,125,86,257,187,175,379,83
ENST00000382044.TP53BP1.21,119.676,17.5426,40,119.5,155.535,76,304.701,182.652,193.994,144.086,68.9999,22,0,10.4646,305.617,303.516,4.85229,230.974,174.483,245.805,282.5,69
ENST00000472765.CCT3.33,0,0.000159467,0,0,0,0,0,0,0,0,0,0.00138971,0,0,0,0,19.0731,0,0,0,0,0
ENST00000679938.IFIH1.2,0,0,0,0,0,0,0,29.3867,5.64042,0,0,0,0,0,0,0,0,13.7648,0,0,6.72068,0
ENST00000642013.MAPK10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000424173.MEF2C.3,8.13078,14.9722,4.37583,0.734888,13.8813,0.0505975,52.2191,10.7132,12.5926,21.7866,0.0899622,2.59919,13.9688,3.46529,24.5954,15.7514,18.0398,8.50414,12.5305,23.677,116.475,0.0857577
ENST00000547098.MRPL42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000280696.THRB.20,0,3.49139,0,0,0,0,9.97312,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44417,0
ENST00000615527.PPP1R18.1,490,723,322,482,957,361,1411,747,451,917,311,176,86,400,1779,1221,314,1127,916,909,1565,377
ENST00000330106.CEND1.14,1,0,0,1,4,0,4,0,1,0,0,0,0,0,8,3,1,8,1,3,4,2
ENST00000612929.BHLHE23.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000343818.PYCR2.56,50.3545,66,16,37.4094,68.5386,21,107.333,99,44.8648,61.861,25,11,11,33.991,132.064,168.088,32,42.0482,60.4373,85.1405,93.0281,36
ENST00000366778.COQ8A.56,18.2853,6.27E-05,0.646218,0,0,0,0,0,82.3213,0,0,0.87427,0,0,0,0,0,3.83E-07,2.52E-07,0,0,4.07E-07
ENST00000599748.SPHK2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000182527.TRAM2.1,20,26,19,8,30,22,50,21,30,24,6,2,5,5,43,39,15,31,22,18,100,7
ENST00000357967.ERI2.40,33,47,29,27,58,29,61,80,32.9714,57,13.32,17,19,34,88,138,14,32,65,40.0568,68,20.0515
ENST00000361170.IQGAP3.33,68,104,92,70,34,40,70,109,50,59,35,70,108,81,273,122,77,75,74,60,69,52
ENST00000356591.APOLD1.7,0,0,0,0,0,0,0,0,0,3.48622,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000350320.SEPTIN7.28,245,270.5,183,196.5,365,156.5,524.5,579.088,282.5,279,92,56,47.5,128,512,780.5,94.5,347,322.556,339,408.5,105.533
ENST00000327928.OTOL1.19,0,1,0,0,5,0,2,0,2,0,0,0,0,3,1,2,4,0,0,6,2,0
ENST00000297578.SLC25A32.16,40,38,15,40,51,20,85,99,48,44,17,1,3,15,80,122,13,62,52,57,71,21
ENST00000420765.PPIP5K1.21,20.6091,25.718,30.2776,0,0,0,73.5234,44.3929,56.3295,0,0,0,9.71E-07,0,23.9207,77.992,8.13781,0,22.7222,23.6228,55.1385,0.257144
ENST00000405623.POMC.6,0,7,0,3,13,3,8,9,9,5,3,1,0,1,10,5,1,9,8,4,14,2
ENST00000620164.DAXX.1,0,0,0,0,0,0,0,0,0,0,0,0,6.22381,0,0,0,0,0,0,0,0,0
ENST00000261600.THOC1.52,118,153,77,120,257.747,103,338,346.476,215,202,64,18.8388,13.7831,88.3879,289.678,545.295,52,291,220.528,229.777,362.962,67
ENST00000590918.GIPR.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000533357.MPZ.39,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,5,3,0
ENST00000673841.STAT1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000428304.ABHD4.34,168,205,117,135,219,159,276,272,119,212,78,146,122,156,520,432,150,277,203,185,312,98
ENST00000373610.TXLNA.5,250,288,132,235,437,134,607,334,280,326,139,72,57,189,686,507,151,462,436,376,463,160
ENST00000392594.THYN1.53,31,52,11,25,69,19,75,86,45,49,15,7,2,23,78,116,16,42,50,59,58,26
ENST00000665674.TSEN34.43,14.7406,23.5738,9.18915,10.0659,31.4527,9.41945,24.3167,21.2295,15.3234,17.3315,5.88373,4.33333,4,13.5107,49.4676,53.7878,3.91825,12.2575,8.63138,23.5082,35.637,8.41519
ENST00000360542.KRTAP26-1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000327554.CCDC60.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000330836.DDX24.9,0,0,7.8403,0,0,0,0,0,0,0,1.11E-08,6.51979,0,0,0,0,0,0,0,22.1388,0,0
ENST00000307954.FNIP1.15,12.3417,41.7903,15.103,14.5838,10.5767,13.3751,26.5451,25.7475,30.3917,19.1813,13.8331,0,41.8396,8.87578,30.8446,47.6771,13.8178,0,5.79541,23.4077,58.5806,10.2985
ENST00000216014.KDELR3.44,25.06,16.1165,5.55619,7.61183,31.3842,9.12234,30.1771,32.4401,20.3367,25.555,7.49381,0,1.90026,8.51979,65.0601,31.8661,4,32.6992,15.794,30.6117,10.9562,6.40832
ENST00000301765.VPS37C.11,20,27,14,14,64,11,47,26,7,37,16,12,6,12,61,43,10,39,41,32,52,22
ENST00000409231.FAM185A.59,9.27694,9.14676,4.17148,16.9728,11.8853,3.51446,15.7768,32.3666,14.2647,12.4845,7.25984,6.04531,4.87023,0.0700981,10.6444,15.2979,0,5.81792,4.71556,16.1003,34.6695,7.28165
ENST00000251143.VPS35L.40,25.5792,0,0,0,8.28E-05,14.4731,9.92881,37.3472,43.4751,42.6823,0,0,0,0,55.2786,44.5478,0,0,65.1467,0.00106328,57.8554,40.692
ENST00000267199.VPS33A.63,45.5,70.5,22,62,112.5,38.5,140.5,114.5,68,74,29,12.5,6,32.5,143.5,139,18,95,87.5,87.5,147,19.5
ENST00000513040.GRAMD2B.3,0,0,0,0,0,0,0,5.78994,0,0,0,0,0,0,4.33425,10.2723,0,0,0,11.7984,16.3777,5.34009
ENST00000678987.PITRM1.62,13.0757,24.9028,16.5825,10.1108,32.6203,21.2754,32.8276,23.7555,12.8261,18.3023,0,8.11739,6.90548,0,14.7233,22.9912,0,0,0,12.2366,11.7714,0
ENST00000308979.TLR1.24,58,70.5776,70.9965,92.7942,161.221,90.4231,213.802,101.677,155.853,126.982,39.5602,15.5204,4.42561,15.7637,179.395,217.21,20.4683,113.855,65.7784,114.419,424.196,46.3319
ENST00000616432.GAS2L1.65,54,61,72,36,16,45,101,13,15,47,18,19,30,22,192,36,44,33,67,62,70,29
ENST00000381530.NPM2.70,0,0,1,0.184413,1,0,0.152751,0,0,0,0,1,0,1.19635,0,3.26129,0,2.16278,0,0,0,0
ENST00000471889.SLC45A1.5,20,38,16,30,35,14,58,35,24,40,16,9,3,18,92,62,11,47,48,40,63,17
ENST00000382191.TRA2B.19,50.8462,0,0,15.1758,40.4414,28.1946,67.7185,2.87106,0,47.7252,0,0,0,5.48712,23.8294,81.2774,0,103.893,0,9.6223,17.4106,0
ENST00000590333.BRSK1.43,0,0,0,0,0,0,0,0,0,35.7562,0,4.66E-08,0,0,0,0,4.81E-08,0,0,0,22.7916,0
ENST00000511970.EMCN.13,0,0,0,2,0,0,0,0,0,0,0,0,0.000734946,4,0,0,0,0,0,0,0,2
ENST00000502976.CNBP.295,97.7799,189.574,89.5305,70.0649,103.296,76.4331,134.738,177.94,87.5425,106.236,58.4839,90.5561,77.3842,133.118,266.149,313.867,100.46,195.591,118.545,126.804,158.149,56.6704
ENST00000296417.H2AZ1.13,118,137,92,90,161,98,218,278,131,136,56,74,102,107,351,479,128,150,163,171,168,70
ENST00000374466.CSGALNACT2.17,194,267,215,160,244,178,360,287,202,274,133,114,87,192,521,438,162,283,244,295,371,119
ENST00000299550.TRIM66.11,0,0,1,0,0,0,0,1,0,0,1,1,0,1.21021,0,0,0,2,0,0,14,2
ENST00000345770.NLRP12.43,0,43.8709,12.2876,0,8.34931,0,22.1963,0,12.4416,16.3407,25.5159,0,0,0,49.021,0,8.25582,0,0,13.0435,35.1193,0
ENST00000484310.DRAM2.33,71.3511,85,29.1302,77,124.117,26.159,148.293,172.473,76,80.5527,30.7749,15,6,37,172.125,251.535,34,173.903,106.755,105,238.377,27
ENST00000624145.ANKRD28.20,0.610582,29.2339,6.21484,0.000842491,0,0,0,15.7949,9.07E-05,17.4744,0,0,0,1.79061,5.69706,0,0,16.1352,0,46.981,0.00184561,0
ENST00000419367.ODR4.39,0,0,0,0,7.3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000647444.PTP4A2.5,2519.76,3677.67,2810.98,2386.53,1875.44,2717.83,3895.52,2466.63,1627.7,3394.49,1910.99,3526.36,4277.38,3651.6,8417.46,2878.46,3994.6,3122.24,3489.36,2203.61,2655.74,2136.4
ENST00000646731.RNASEH2B.49,0,0,6.15544,5.23788,9.4043,26.7785,15.4767,22.2615,8.78893,4.84083,0,0,0,3.73516,13.0167,28.6707,8.20532,0,0,6.83325,16.1876,0
ENST00000648169.COG8.23,59.9961,104,20.5274,75.7306,132.215,27.8179,127.116,80.2491,68.7391,123.789,51.8704,0.0166907,6.80578,27.7541,160.471,231.28,41,108.985,108.864,122.434,179.949,48
ENST00000392986.NR1H4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000359337.PLXNB2.44,105,228,79,93,205,108,378,112,97,169,56,43,30,62,753,208,103,155,191,197,423,132
ENST00000409876.LYPD6B.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
ENST00000681882.SLC15A3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000256858.RELCH.10,5.23E-08,0,6.09E-06,5.04E-08,0,8.38E-06,1.14E-07,0,0,0,0,1.07E-06,0.000553838,0.400892,0,0,9.89E-07,0,1.95E-07,6.39E-06,0,0
ENST00000418115.RHOA.20,725,1227.5,1067.5,676.5,770.5,1095.5,1244.5,1310,450.5,804.5,539,1050.5,777.5,992.5,2261,1743,1059,1359.5,1039,922,1452.5,477.5
ENST00000457416.FGFR2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000257963.ACVR1B.7,0,8.57002,0,7.71439,0,0,8.59625,0,0,0,0,0,0,8.49495,16.7625,0,0,0,0,0,5.85369,0
ENST00000393514.ZC3H14.9,0,0,12.6921,15.5858,10.4076,20.4412,0,21.6364,0,14.0109,0,0,29.0602,0,0,0,21.3487,7.39529,14.9177,0,22.6563,0
ENST00000339209.PHF10.1,97.3881,68.0035,69.7954,147.992,344.569,141.506,248.02,282.358,82.9013,277.631,85.985,67.3778,38.4511,32.2584,310.144,270.234,29.5049,321.065,254.083,176.746,402.081,55.2605
ENST00000324450.VEGFA.1,0,7.20863,4.33059,0,0,0,0,1.68881,2.76738,0,1.665,0,0,0,4.2811,1.68096,0,2.31834,0,0,0,0
ENST00000293825.TNFSF12.1898,27,43,28,17,48,13,74,25,19,62,15,7,8,22,70,62,13,65,55,50,98,21
ENST00000678724.IMPDH2.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000681012.SIRT5.35,0,4.71317,5.2532,0,2.71274,7.24033,16.1479,2.78623,2.50921,0,6.20191,0,4.02614,6.04769,19.5904,11.6591,0,9.1768,5.13378,8.74727,7.73979,0
ENST00000647079.SPG7.23,0,2.05E-05,0,80.8084,81.1889,11.6865,67.3106,0,6.92841,1.12E-07,17.0276,13.5071,0,0,132.666,0,18.5659,0,0,0,81.4282,18.8262
ENST00000356053.HNRNPF.17,358.5,511,211,219.5,451.5,188,884,777.5,350,409.5,155,45.5,47,146,952,1230,127.5,710.5,433,621,763,210
ENST00000368407.EFNA1.33,9,13,12,13,6.60733,11,29,12,25,0,0,5,2,9,6.25022,14,10,18,6.55474,23,6.60024,11
ENST00000417816.NEBL.51,2.91965,20.0884,2.67867,6.69728,54.9193,15.6522,73.4419,0,1.76967,17.0523,6.68526,0,7.74282,9.69282,39.1635,4.80107,2.04695,5,25.6093,34.0407,18.3203,10.8654
ENST00000303622.MARK3.9,945.744,1909.7,1323.38,1034.61,746.684,1083.94,1356.57,678.07,300.383,1075.27,627.709,2155.73,1425.81,1674.93,3747.46,1086.6,1810.45,1750.89,1214.1,1146.92,1205.19,925.928
ENST00000593360.HAUS8.82,71.7746,122.79,101.405,60.4117,24.5238,54.481,32.523,36.2607,101.825,8.60464,36.6068,55.7971,71.3807,62.3641,223.836,180.186,62.8609,39.316,87.3872,8.95674,54.2177,48.7888
ENST00000421673.MUC6.14,16,33,15,30,74,14,75,17,16,27,30,7,2,16,68,25,6,32,44,52,61,10
ENST00000616727.MUC13.18,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
ENST00000323468.POGLUT3.169,7.87727,7.9172,15.8444,22.9917,23.6868,7.90052,63.5309,38.4196,23.7198,15.8302,7.85369,0,0,0,41.3591,50.2001,19,20.2938,6.34598,31.5216,39.4481,0
ENST00000393774.LRRC74A.9,0,1,8,3,0,0,7,2,3,4,0,0,0,2,10,3,0,0,5,11,6,4
ENST00000349077.COLEC11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000080059.HDAC7.7,173.271,206.903,49.2239,144.38,305.497,111.853,418.406,195.262,101.277,252.686,170.875,63.7737,31.3311,69.1278,814.374,299.819,94.7635,377.966,291.768,285.26,419.596,43.694
ENST00000379341.PRDX4.4,29,54,12,27,53,20,44,107,27,36,22,1,5,21,100,105,17,32,67,47,67,10
ENST00000439957.CENPN.23,0,14.0929,0,0,0,0,0,0,6.68887,0,0,0,0.0432176,4.51288,0,6.22326,0,0,0,0,0,0
ENST00000382788.RGS12.24,37.9084,54.117,37,28,59.0518,33,78.9845,52.4553,38.1071,45.8712,17.3144,23,0.00241775,42,41.8228,60.6917,27,67.1573,50.7002,41.174,62.1647,10.1986
ENST00000649884.TTLL2.1075,1,0,1.5,0.5,0,1,0.5,1,1,0,1,0,0,0,3.5,0,0,1.5,2,0,0,0.5
ENST00000528354.IL15RA.68,1.89682,6.9874,6.05034,17.0742,16.7005,3.28858,4.23855,3.99277,11.1277,11.3044,2.7802,0,0,5.35901,10.9163,15.1766,2.60E-08,11.9909,0,0,7.75477,0
ENST00000444310.C16orf96.40,11,13,9,9,25,9,25,7,13,8,5,7,4,23,28,18,13,17,16,17,21,7
ENST00000378694.MCM10.51,0,0,0,0,7.45812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8622,0
ENST00000400895.AGTRAP.5,0,0,3.20831,0,3.77,0.768397,0,0.657002,0,3.76177,0,0,0,0,2.65344,0.959179,0.83737,1.53466,0,2.00274,1.47324,0
ENST00000397255.IL15RA.68,5.32861,0,0,0,0,0,0,0,0,0,0,0,7.82217,0,0,0,0,0,0,2.3414,0,0
ENST00000375281.SP5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
